GEO_ID,Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GSE130688,148398,SAMD11,sterile alpha motif domain containing 11,protein_coding,28.8072913698229,0.0301783662885627,0.343180932205953,0.087937188393823,0.929926599016806,0.966713732281518
GSE130688,26155,NOC2L,NOC2 like nucleolar associated transcriptional repressor,protein_coding,116.843943877734,-0.175426801882769,0.158170732149349,-1.10909774203439,0.267388018874813,0.470915721996338
GSE130688,339451,KLHL17,kelch like family member 17,protein_coding,15.5077520197717,0.556759408518316,0.285479247899058,1.95026227866195,0.051144866196814,0.165527480334384
GSE130688,57801,HES4,hes family bHLH transcription factor 4,protein_coding,22.8300573697285,-0.640296986273538,0.425083282876421,-1.50628597281179,0.131993777476222,0.303766246599135
GSE130688,9636,ISG15,ISG15 ubiquitin like modifier,protein_coding,67.6988255933211,1.63972930060131,0.459699262055293,3.56696091542581,0.000361145320442531,0.00626072724088472
GSE130688,375790,AGRN,agrin,protein_coding,350.777861907912,-0.049419649832535,0.284448203325899,-0.173738660517795,0.862070852851278,0.930819298497708
GSE130688,54991,C1orf159,chromosome 1 open reading frame 159,protein_coding,20.3461636615277,0.294827992259917,0.213352155006664,1.3818842947741,0.167007230927901,0.349543542582071
GSE130688,51150,SDF4,stromal cell derived factor 4,protein_coding,270.295440709227,-0.0765198180889478,0.162010048163642,-0.472315260419262,0.636701779397225,0.789139627142436
GSE130688,126792,B3GALT6,"beta-1,3-galactosyltransferase 6",protein_coding,29.1066073213923,-0.0290391815302013,0.200137716035748,-0.145095997423166,0.884635078441883,0.944046550163032
GSE130688,118424,UBE2J2,ubiquitin conjugating enzyme E2 J2,protein_coding,98.7776981154677,0.0953800454654156,0.144930474736039,0.658108970105362,0.510468112312621,0.696690568272113
GSE130688,116983,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",protein_coding,91.1090329373547,0.410627987918307,0.242304297602729,1.69467893050562,0.0901363447001968,0.240466733556075
GSE130688,126789,PUSL1,pseudouridine synthase like 1,protein_coding,29.6078979455108,-0.0779570639445694,0.160796681666695,-0.484817616486399,0.627805725287035,0.783329125388724
